,YYYYMM,AGENT_CODE,AGENT_NM,CUST_TYPE,PRD_CATG,PRD_BRAND,REGION,PROVINCE,TM_CAL_PERIOD,AG_SALE_OUT_OTHER_FLG,AG_SALE_OUT_FLG,SALE_OUT_AGENT,SALE_OUT_AGENT_OTHER,BEG_STOCK_AGENT,END_STOCK_AGENT,BUY_IN,collected_at
2541,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Spirits,Chaiya,Region 8,Surat Thani,T3,-,-,1845.0,1032.0,1000.0,655.0,1500.0,2021-04-28 14:27:48
2542,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Beer,ChangClassic,Region 8,Surat Thani,T3,-,-,26663.0,11868.0,23064.0,10104.0,13703.0,2021-04-28 14:27:48
2543,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Spirits,ChiangChun,Region 8,Surat Thani,T3,-,-,3061.0,1639.0,2733.0,2087.0,2415.0,2021-04-28 14:27:48
2544,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,NAB,GreenTea,Region 8,Surat Thani,T3,ERR,-,2906.0,,12544.0,15676.0,6038.0,2021-04-28 14:27:48
2545,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Spirits,HongThong,Region 8,Surat Thani,T3,-,-,5574.0,320.0,2200.0,1386.0,4760.0,2021-04-28 14:27:48
2546,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Spirits,Meridian,Region 8,Surat Thani,T3,ERR,-,15.0,,16.0,11.0,10.0,2021-04-28 14:27:48
2547,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Spirits,MungkornThong,Region 8,Surat Thani,T3,-,-,70.0,43.0,290.0,280.0,60.0,2021-04-28 14:27:48
2548,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,NAB,Rock Mountain,Region 8,Surat Thani,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
2549,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Spirits,RuangKhao,Region 8,Surat Thani,T3,-,-,26807.0,10870.0,30328.0,27881.0,24360.0,2021-04-28 14:27:48
2550,201809,0001002788,หจก.สุราษฎร์ ทรัพย์ศิริ 2002,Agent,Spirits,Sangsom,Region 8,Surat Thani,T3,-,-,252.0,149.0,656.0,807.0,403.0,2021-04-28 14:27:48
2551,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,Blend285,Region 8,Satun,T3,-,-,8.0,4.0,115.0,109.0,2.0,2021-04-28 14:27:48
2552,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,Chaiya,Region 8,Satun,T3,-,-,910.0,750.0,298.0,288.0,900.0,2021-04-28 14:27:48
2553,201809,0001002787,หจก.ชีวประทีป,Agent,NAB,Chang,Region 8,Satun,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
2554,201809,0001002787,หจก.ชีวประทีป,Agent,Beer,ChangClassic,Region 8,Satun,T3,ERR,-,4245.0,,4766.0,2921.0,2400.0,2021-04-28 14:27:48
2555,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,ChiangChun,Region 8,Satun,T3,-,-,48.0,44.0,24.0,13.0,37.0,2021-04-28 14:27:48
2556,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,HongThong,Region 8,Satun,T3,-,-,1039.0,805.0,1703.0,1564.0,900.0,2021-04-28 14:27:48
2557,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,Kulov,Region 8,Satun,T3,ERR,-,40.0,,38.0,48.0,50.0,2021-04-28 14:27:48
2558,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,Meridian,Region 8,Satun,T3,-,-,6.0,4.0,2.0,1.0,5.0,2021-04-28 14:27:48
2559,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,RuangKhao,Region 8,Satun,T3,-,-,1496.0,844.0,3125.0,3024.0,1395.0,2021-04-28 14:27:48
2560,201809,0001002787,หจก.ชีวประทีป,Agent,Spirits,Sangsom,Region 8,Satun,T3,ERR,-,23.0,,103.0,95.0,15.0,2021-04-28 14:27:48
2561,201809,0001002782,หจก.เอกชัย พานิช,Agent,Beer,Archa,Region 4,Chaiyaphum,T3,ERR,-,1.0,0.0,1915.0,2114.0,200.0,2021-04-28 14:27:48
2562,201809,0001002782,หจก.เอกชัย พานิช,Agent,Beer,ChangClassic,Region 4,Chaiyaphum,T3,ERR,ERR,-2564.0,0.0,22085.0,27474.0,2825.0,2021-04-28 14:27:48
2563,201809,0001002782,หจก.เอกชัย พานิช,Agent,Spirits,HongThong,Region 4,Chaiyaphum,T3,-,-,1355.0,721.0,1055.0,1310.0,1610.0,2021-04-28 14:27:48
2564,201809,0001002782,หจก.เอกชัย พานิช,Agent,NAB,JubJai,Region 4,Chaiyaphum,T3,-,-,768.0,668.0,2917.0,2232.0,83.0,2021-04-28 14:27:48
2565,201809,0001002782,หจก.เอกชัย พานิช,Agent,Spirits,Meridian,Region 4,Chaiyaphum,T3,ERR,-,12.0,,12.0,10.0,10.0,2021-04-28 14:27:48
2566,201809,0001002782,หจก.เอกชัย พานิช,Agent,Spirits,Prayanak,Region 4,Chaiyaphum,T3,-,-,61.0,51.0,30.0,169.0,200.0,2021-04-28 14:27:48
2567,201809,0001002782,หจก.เอกชัย พานิช,Agent,Spirits,RuangKhao,Region 4,Chaiyaphum,T3,-,-,29076.0,15526.0,14617.0,11641.0,26100.0,2021-04-28 14:27:48
2568,201809,0001002782,หจก.เอกชัย พานิช,Agent,Spirits,Sangsom,Region 4,Chaiyaphum,T3,-,-,109.0,89.0,38.0,29.0,100.0,2021-04-28 14:27:48
2569,201809,0001002781,หจก.วิชชุดาการสุรา,Agent,Spirits,Blend285,Region 3,Surin,T3,-,-,18.0,10.0,57.0,69.0,30.0,2021-04-28 14:27:48
2570,201809,0001002781,หจก.วิชชุดาการสุรา,Agent,Beer,ChangClassic,Region 3,Surin,T3,-,-,11100.0,857.0,18720.0,16570.0,8950.0,2021-04-28 14:27:48
2571,201809,0001002781,หจก.วิชชุดาการสุรา,Agent,Spirits,ChiangChun,Region 3,Surin,T3,-,-,20.0,15.0,10.0,20.0,30.0,2021-04-28 14:27:48
2572,201809,0001002781,หจก.วิชชุดาการสุรา,Agent,Spirits,HongThong,Region 3,Surin,T3,-,-,1442.0,835.0,2400.0,1878.0,920.0,2021-04-28 14:27:48
2573,201809,0001002781,หจก.วิชชุดาการสุรา,Agent,Spirits,RuangKhao,Region 3,Surin,T3,-,-,21488.0,6555.0,22971.0,21283.0,19800.0,2021-04-28 14:27:48
2574,201809,0001002781,หจก.วิชชุดาการสุรา,Agent,Spirits,Sangsom,Region 3,Surin,T3,ERR,-,31.0,0.0,42.0,101.0,90.0,2021-04-28 14:27:48
2575,201809,0001002780,บจก.รัตนเทรดดิ้ง (2013),Agent,Spirits,Blend285,Region 4,Loei,T3,-,-,109.0,87.0,80.0,61.0,90.0,2021-04-28 14:27:48
2576,201809,0001002780,บจก.รัตนเทรดดิ้ง (2013),Agent,Beer,ChangClassic,Region 4,Loei,T3,-,-,28038.0,11504.0,55872.0,34574.0,6740.0,2021-04-28 14:27:48
2577,201809,0001002780,บจก.รัตนเทรดดิ้ง (2013),Agent,Beer,Federbrau,Region 4,Loei,T3,-,-,72.0,2.0,236.0,264.0,100.0,2021-04-28 14:27:48
2578,201809,0001002780,บจก.รัตนเทรดดิ้ง (2013),Agent,Spirits,HongThong,Region 4,Loei,T3,-,-,1347.0,841.0,181.0,374.0,1540.0,2021-04-28 14:27:48
2579,201809,0001002780,บจก.รัตนเทรดดิ้ง (2013),Agent,Spirits,Meridian,Region 4,Loei,T3,ERR,-,2.0,,21.0,24.0,5.0,2021-04-28 14:27:48
2580,201809,0001002780,บจก.รัตนเทรดดิ้ง (2013),Agent,Spirits,RuangKhao,Region 4,Loei,T3,-,-,27906.0,9873.0,25492.0,18086.0,20500.0,2021-04-28 14:27:48
2581,201809,0001002780,บจก.รัตนเทรดดิ้ง (2013),Agent,Spirits,Sangsom,Region 4,Loei,T3,-,-,645.0,404.0,213.0,118.0,550.0,2021-04-28 14:27:48
2582,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,NAB,100Plus,Region 4,Udon Thani,T3,ERR,-,144.0,,151.0,151.0,144.0,2021-04-28 14:27:48
2583,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Beer,Archa,Region 4,Udon Thani,T3,-,-,2677.0,1262.0,2614.0,2437.0,2500.0,2021-04-28 14:27:48
2584,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,Blend285,Region 4,Udon Thani,T3,-,-,772.0,182.0,5915.0,5393.0,250.0,2021-04-28 14:27:48
2585,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,NAB,Chang,Region 4,Udon Thani,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
2586,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Beer,ChangClassic,Region 4,Udon Thani,T3,-,-,38706.83333333333,7689.8333333333285,51513.0,34726.0,21919.833333333336,2021-04-28 14:27:48
2587,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,ChiangChun,Region 4,Udon Thani,T3,-,-,29.0,21.0,24.0,55.0,60.0,2021-04-28 14:27:48
2588,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Beer,Federbrau,Region 4,Udon Thani,T3,-,-,569.0,163.0,577.0,88.0,80.0,2021-04-28 14:27:48
2589,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,NAB,GreenTea,Region 4,Udon Thani,T3,-,-,2174.0,1781.0,9760.0,8414.0,828.0,2021-04-28 14:27:48
2590,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,HongThong,Region 4,Udon Thani,T3,-,-,4522.0,2322.0,6594.0,5014.0,2942.0,2021-04-28 14:27:48
2591,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,NAB,JubJai,Region 4,Udon Thani,T3,-,-,1022.0,1012.0,7302.0,6295.0,15.0,2021-04-28 14:27:48
2592,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,Kulov,Region 4,Udon Thani,T3,ERR,-,60.0,0.0,50.0,290.0,300.0,2021-04-28 14:27:48
2593,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,Meridian,Region 4,Udon Thani,T3,-,-,10.0,0.0,54.0,72.0,28.0,2021-04-28 14:27:48
2594,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,Prayanak,Region 4,Udon Thani,T3,-,-,426.0,416.0,339.0,1113.0,1200.0,2021-04-28 14:27:48
2595,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,NAB,Rock Mountain,Region 4,Udon Thani,T3,-,-,941.0,290.0,1471.0,1370.0,840.0,2021-04-28 14:27:48
2596,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,RuangKhao,Region 4,Udon Thani,T3,-,-,49860.0,20628.0,34289.0,44229.0,59800.0,2021-04-28 14:27:48
2597,201809,0001002779,หจก.อุดร อาชา กรุ๊ป,Agent,Spirits,Sangsom,Region 4,Udon Thani,T3,-,-,1775.0,432.0,1360.0,1305.0,1720.0,2021-04-28 14:27:48
2598,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Beer,Archa,Region 8,Ranong,T3,-,-,169.0,164.0,226.0,132.0,75.0,2021-04-28 14:27:48
2599,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,Bangyikhan,Region 8,Ranong,T3,ERR,-,8.0,,3.0,2.0,7.0,2021-04-28 14:27:48
2600,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,Blend285,Region 8,Ranong,T3,-,-,76.0,18.0,72.0,70.0,74.0,2021-04-28 14:27:48
2601,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,Chaiya,Region 8,Ranong,T3,-,-,3189.0,1052.0,1905.0,3246.0,4530.0,2021-04-28 14:27:48
2602,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Beer,ChangClassic,Region 8,Ranong,T3,-,-,9530.0,7775.0,13868.0,6148.0,1810.0,2021-04-28 14:27:48
2603,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,ChiangChun,Region 8,Ranong,T3,-,-,571.0,174.0,1186.0,1975.0,1360.0,2021-04-28 14:27:48
2604,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,HongThong,Region 8,Ranong,T3,-,-,1417.0,148.0,501.0,750.0,1666.0,2021-04-28 14:27:48
2605,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,Kulov,Region 8,Ranong,T3,ERR,-,6.0,,41.0,36.0,1.0,2021-04-28 14:27:48
2606,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,Meridian,Region 8,Ranong,T3,-,-,1.0,0.32999999999999996,6.0,10.0,5.0,2021-04-28 14:27:48
2607,201809,0001002765,หจก.ปลาเม่น 2554,Agent,NAB,Rock Mountain,Region 8,Ranong,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
2608,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,RuangKhao,Region 8,Ranong,T3,-,-,4901.0,1043.0,6251.0,8975.0,7625.0,2021-04-28 14:27:48
2609,201809,0001002765,หจก.ปลาเม่น 2554,Agent,Spirits,Sangsom,Region 8,Ranong,T3,-,-,41.0,20.0,156.0,116.0,1.0,2021-04-28 14:27:48
2610,201809,0001002764,หจก.นิวพยอม,Agent,Spirits,Chaiya,Region 8,Phatthalung,T3,-,-,54.0,44.0,43.0,39.0,50.0,2021-04-28 14:27:48
2611,201809,0001002764,หจก.นิวพยอม,Agent,Beer,ChangClassic,Region 8,Phatthalung,T3,-,-,7530.0,4710.0,8828.0,3902.0,2604.0,2021-04-28 14:27:48
2612,201809,0001002764,หจก.นิวพยอม,Agent,Spirits,ChiangChun,Region 8,Phatthalung,T3,-,-,13.0,11.0,23.0,30.0,20.0,2021-04-28 14:27:48
2613,201809,0001002764,หจก.นิวพยอม,Agent,Beer,Federbrau,Region 8,Phatthalung,T3,-,-,95.0,45.0,90.0,35.0,40.0,2021-04-28 14:27:48
2614,201809,0001002764,หจก.นิวพยอม,Agent,NAB,GreenTea,Region 8,Phatthalung,T3,ERR,-,267.0,,531.0,878.0,614.0,2021-04-28 14:27:48
2615,201809,0001002764,หจก.นิวพยอม,Agent,Spirits,HongThong,Region 8,Phatthalung,T3,-,-,1803.0,538.0,1033.0,790.0,1560.0,2021-04-28 14:27:48
2616,201809,0001002764,หจก.นิวพยอม,Agent,Spirits,Meridian,Region 8,Phatthalung,T3,ERR,-,2.0,,2.0,1.0,1.0,2021-04-28 14:27:48
2617,201809,0001002764,หจก.นิวพยอม,Agent,NAB,Rock Mountain,Region 8,Phatthalung,T3,ERR,-,426.0,,8.0,2.0,420.0,2021-04-28 14:27:48
2618,201809,0001002764,หจก.นิวพยอม,Agent,Spirits,RuangKhao,Region 8,Phatthalung,T3,-,-,2371.0,1229.0,1305.0,1334.0,2400.0,2021-04-28 14:27:48
2619,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,Spirits,Blend285,Region 8,Phatthalung,T3,-,-,5.0,4.0,38.0,35.0,2.0,2021-04-28 14:27:48
2620,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,Beer,ChangClassic,Region 8,Phatthalung,T3,-,-,21604.0,12489.0,20327.0,8366.0,9643.0,2021-04-28 14:27:48
2621,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,Spirits,ChiangChun,Region 8,Phatthalung,T3,ERR,-,19.0,,37.0,48.0,30.0,2021-04-28 14:27:48
2622,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,Beer,Federbrau,Region 8,Phatthalung,T3,-,-,115.0,35.0,70.0,30.0,75.0,2021-04-28 14:27:48
2623,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,NAB,GreenTea,Region 8,Phatthalung,T3,ERR,-,1497.0,,1676.0,2195.0,2016.0,2021-04-28 14:27:48
2624,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,Spirits,HongThong,Region 8,Phatthalung,T3,-,-,5224.0,841.0,5655.0,4631.0,4200.0,2021-04-28 14:27:48
2625,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,NAB,JubJai,Region 8,Phatthalung,T3,ERR,-,53.0,,114.0,133.0,72.0,2021-04-28 14:27:48
2626,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,NAB,Rock Mountain,Region 8,Phatthalung,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
2627,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,Spirits,RuangKhao,Region 8,Phatthalung,T3,-,-,1041.0,664.0,2733.0,1887.0,195.0,2021-04-28 14:27:48
2628,201809,0001002763,หจก.ทัน.ย่อเซ่ง การค้า,Agent,Spirits,Sangsom,Region 8,Phatthalung,T3,-,-,15.0,10.0,53.0,58.0,20.0,2021-04-28 14:27:48
2629,201809,0001002762,บจก.ท้ายสำเภา 2003,Agent,Spirits,Chaiya,Region 8,Nakhon Si Thammarat,,ERR,-,-99.0,0.0,,-99.0,-99.0,2021-04-28 14:27:48
